buoy_id,buoy_name,timestamp,latitude,longitude,depth,temperature,salinity,pressure,current_u,current_v,current_speed,current_direction,quality_flag,qc_details,temperature_assimilated,salinity_assimilated,current_speed_assimilated,assimilation_method,assimilation_confidence,assimilation_error,data_assimilated
46001,Eastern Pacific,2026-06-08 18:23:00.900001,45.0,-130.0,0,5.381548271557341,34.67831804443339,0.0,0.2982290060345651,0.23254996952950407,0.37817988890016074,37.94602923960474,good,,5.381548271557341,34.67831804443339,0.37817988890016074,original,1.0,0.0,False
46001,Eastern Pacific,2026-06-08 18:23:00.900001,45.0,-130.0,5,5.401325650944935,34.76713727614676,5.125,0.18369298141793153,0.1256700044107929,0.2225669818971746,34.377228552057346,good,,5.401325650944935,34.76713727614676,0.2225669818971746,original,1.0,0.0,False
46001,Eastern Pacific,2026-06-08 18:23:00.900001,45.0,-130.0,10,5.532739897445123,34.662137074745615,10.25,0.2609444766456076,0.21421441381747838,0.33760899718315557,39.38324073595563,good,,5.532739897445123,34.662137074745615,0.33760899718315557,original,1.0,0.0,False
46001,Eastern Pacific,2026-06-08 18:23:00.900001,45.0,-130.0,15,5.906257581709602,34.6251722548223,15.374999999999998,0.24759642765929168,0.1417602151279926,0.2853067639975919,29.793099759547044,good,,5.906257581709602,34.6251722548223,0.2853067639975919,original,1.0,0.0,False
46001,Eastern Pacific,2026-06-08 18:23:00.900001,45.0,-130.0,20,5.846973280532683,34.649144267016986,20.5,0.2536490016332742,0.16677164455601243,0.3035631688091849,33.32451381627386,good,,5.846973280532683,34.649144267016986,0.3035631688091849,original,1.0,0.0,False
46001,Eastern Pacific,2026-06-08 18:23:00.900001,45.0,-130.0,25,6.332885888461831,34.53017324884496,25.624999999999996,0.3064554397630609,0.19651931913348455,0.3640532644449977,32.67065451748087,good,,6.332885888461831,34.53017324884496,0.3640532644449977,original,1.0,0.0,False
46001,Eastern Pacific,2026-06-08 18:23:00.900001,45.0,-130.0,30,6.226245187226645,34.602478732308924,30.749999999999996,0.32881703574845755,0.20125109897708537,0.3855160798694226,31.468543010864174,good,,6.226245187226645,34.602478732308924,0.3855160798694226,original,1.0,0.0,False
46001,Eastern Pacific,2026-06-08 18:23:00.900001,45.0,-130.0,35,5.932538545809517,34.5223863957973,35.875,0.12810526670206504,0.1813282554578345,0.22201553005181618,54.759457331209205,good,,5.932538545809517,34.5223863957973,0.22201553005181618,original,1.0,0.0,False
46001,Eastern Pacific,2026-06-08 18:23:00.900001,45.0,-130.0,40,6.176969843941949,34.637420317291536,41.0,0.24048944160394162,0.1929278185612574,0.3083120411170817,38.737628040386774,good,,6.176969843941949,34.637420317291536,0.3083120411170817,original,1.0,0.0,False
46001,Eastern Pacific,2026-06-08 18:23:00.900001,45.0,-130.0,45,6.6364409221082115,34.471178978236026,46.12499999999999,0.17451046365614054,0.11218980157818276,0.20746193266147206,32.7362724940764,good,,6.6364409221082115,34.471178978236026,0.20746193266147206,original,1.0,0.0,False
46001,Eastern Pacific,2026-06-08 18:23:00.900001,45.0,-130.0,50,6.741579186679286,34.44701413936454,51.24999999999999,0.30596735787379953,0.1559449124541177,0.3434164233180996,27.006950694375,good,,6.741579186679286,34.44701413936454,0.3434164233180996,original,1.0,0.0,False
46001,Eastern Pacific,2026-06-08 18:23:00.900001,45.0,-130.0,55,7.082393522399612,34.481866527452446,56.37499999999999,0.266527710293709,0.20273651273225485,0.33487178732948375,37.258734438805476,good,,7.082393522399612,34.481866527452446,0.33487178732948375,original,1.0,0.0,False
46001,Eastern Pacific,2026-06-08 18:23:00.900001,45.0,-130.0,60,6.694184618921955,34.500573601314315,61.49999999999999,0.2779915345578832,0.07109711091605384,0.2869391790370504,14.346042899339398,good,,6.694184618921955,34.500573601314315,0.2869391790370504,original,1.0,0.0,False
46001,Eastern Pacific,2026-06-08 18:23:00.900001,45.0,-130.0,65,7.09957507772973,34.47708653445349,66.625,0.26081738179009484,0.20129673753846739,0.32946332601288225,37.660668341282495,good,,7.09957507772973,34.47708653445349,0.32946332601288225,original,1.0,0.0,False
46001,Eastern Pacific,2026-06-08 18:23:00.900001,45.0,-130.0,70,7.202333578621093,34.52319279303108,71.75,0.30608213087991437,0.16635632792586308,0.348368624713774,28.524179825061275,good,,7.202333578621093,34.52319279303108,0.348368624713774,original,1.0,0.0,False
46001,Eastern Pacific,2026-06-08 18:23:00.900001,45.0,-130.0,75,6.920420563388325,34.40820914916605,76.875,0.17609797059948473,0.09460696275355451,0.19990240781618776,28.246493054213666,good,,6.920420563388325,34.40820914916605,0.19990240781618776,original,1.0,0.0,False
46001,Eastern Pacific,2026-06-08 18:23:00.900001,45.0,-130.0,80,6.745276373831074,34.408788413332985,82.0,0.1416623159466913,0.16968099108357235,0.2210426440632747,50.142358843208434,good,,6.745276373831074,34.408788413332985,0.2210426440632747,original,1.0,0.0,False
46001,Eastern Pacific,2026-06-08 18:23:00.900001,45.0,-130.0,85,7.129355221630753,34.483500275481774,87.12499999999999,0.1896767506414948,0.1122828336824618,0.22041938316236886,30.624234758839606,good,,7.129355221630753,34.483500275481774,0.22041938316236886,original,1.0,0.0,False
46001,Eastern Pacific,2026-06-08 18:23:00.900001,45.0,-130.0,90,6.960344081211785,34.53985525156257,92.24999999999999,0.18892987573069298,0.09659464577008599,0.21219100719649614,27.07941039570739,good,,6.960344081211785,34.53985525156257,0.21219100719649614,original,1.0,0.0,False
46001,Eastern Pacific,2026-06-08 18:23:00.900001,45.0,-130.0,95,7.30645587425698,34.34769789274446,97.37499999999999,0.21811525858668918,0.014059314970951364,0.21856790790459313,3.6880801223723325,good,,7.30645587425698,34.34769789274446,0.21856790790459313,original,1.0,0.0,False
46001,Eastern Pacific,2026-06-08 18:23:00.900001,45.0,-130.0,100,7.4890669082371,34.317239672125076,102.49999999999999,0.06525646929750932,0.061059570395993606,0.08936821539070855,43.09702577601382,good,,7.4890669082371,34.317239672125076,0.08936821539070855,original,1.0,0.0,False
46001,Eastern Pacific,2026-06-08 18:23:00.900001,45.0,-130.0,110,7.283418216896985,34.41162888147198,112.74999999999999,0.20253156480533102,0.02231674836921095,0.20375738514289654,6.287997086878581,good,,7.283418216896985,34.41162888147198,0.20375738514289654,original,1.0,0.0,False
46001,Eastern Pacific,2026-06-08 18:23:00.900001,45.0,-130.0,120,7.3820296831841485,34.282848089389525,122.99999999999999,0.06756112808063272,0.14616010397339596,0.16101950820022268,65.19170538978771,good,,7.3820296831841485,34.282848089389525,0.16101950820022268,original,1.0,0.0,False
46001,Eastern Pacific,2026-06-08 18:23:00.900001,45.0,-130.0,130,7.35975072446673,34.2408399582878,133.25,0.24747900301459075,0.14446196057884886,0.28655735025886303,30.273571368714,good,,7.35975072446673,34.2408399582878,0.28655735025886303,original,1.0,0.0,False
46001,Eastern Pacific,2026-06-08 18:23:00.900001,45.0,-130.0,140,7.813691192980875,34.277151270501946,143.5,0.14756896736914038,0.06238660242522211,0.16021450712266086,22.9168110181616,good,,7.813691192980875,34.277151270501946,0.16021450712266086,original,1.0,0.0,False
46001,Eastern Pacific,2026-06-08 18:23:00.900001,45.0,-130.0,150,7.605338734079823,34.254147036184946,153.75,0.1218385388810897,0.13517638049290404,0.18198154686627205,47.97071124573734,good,,7.605338734079823,34.254147036184946,0.18198154686627205,original,1.0,0.0,False
46001,Eastern Pacific,2026-06-08 18:23:00.900001,45.0,-130.0,160,7.382355959005324,34.30970201589508,164.0,0.1766490014065594,0.09499419194769343,0.20057110011596846,28.269441470029687,good,,7.382355959005324,34.30970201589508,0.20057110011596846,original,1.0,0.0,False
