buoy_id,buoy_name,timestamp,latitude,longitude,depth,temperature,salinity,pressure,current_u,current_v,current_speed,current_direction,quality_flag,qc_details,temperature_assimilated,salinity_assimilated,current_speed_assimilated,data_assimilated
46001,Eastern Pacific,2026-06-08 15:44:55.932097,45.0,-130.0,0,5.7776004348787735,34.708496076431864,0.0,0.2980941132351631,0.21772091150735112,0.3691375023660561,36.143511245676436,good,,5.7776004348787735,34.708496076431864,0.3691375023660561,False
46001,Eastern Pacific,2026-06-08 15:44:55.932097,45.0,-130.0,5,5.426322742951641,34.64308513430674,5.125,0.36146597109376766,0.09751656801184914,0.37438900797909397,15.097866998211146,good,,5.426322742951641,34.64308513430674,0.37438900797909397,False
46001,Eastern Pacific,2026-06-08 15:44:55.932097,45.0,-130.0,10,5.717337652572062,34.62212273237011,10.25,0.22784824538038806,0.21896898665433112,0.31600987332573355,43.86155443225995,good,,5.717337652572062,34.62212273237011,0.31600987332573355,False
46001,Eastern Pacific,2026-06-08 15:44:55.932097,45.0,-130.0,15,5.395300119654189,34.58325777458976,15.374999999999998,0.32323275396825746,0.24491738025379634,0.40554153472645277,37.151650964367654,good,,5.395300119654189,34.58325777458976,0.40554153472645277,False
46001,Eastern Pacific,2026-06-08 15:44:55.932097,45.0,-130.0,20,5.918095237697398,34.646556082448924,20.5,0.2778075698106921,0.1276112463184358,0.3057150242154727,24.671742319760686,good,,5.918095237697398,34.646556082448924,0.3057150242154727,False
46001,Eastern Pacific,2026-06-08 15:44:55.932097,45.0,-130.0,25,6.0206849466576315,34.587802468614754,25.624999999999996,0.2956625245596369,0.16959962572734777,0.34085240423948066,29.839690755061355,good,,6.0206849466576315,34.587802468614754,0.34085240423948066,False
46001,Eastern Pacific,2026-06-08 15:44:55.932097,45.0,-130.0,30,5.986796721071409,34.54488780133045,30.749999999999996,0.17213228422248317,0.12556920077380462,0.21306606359207414,36.11046846006521,good,,5.986796721071409,34.54488780133045,0.21306606359207414,False
46001,Eastern Pacific,2026-06-08 15:44:55.932097,45.0,-130.0,35,6.2870014152630045,34.580611016445744,35.875,0.2506611422102783,0.201946288579956,0.3218902168214813,38.85681382048549,good,,6.2870014152630045,34.580611016445744,0.3218902168214813,False
46001,Eastern Pacific,2026-06-08 15:44:55.932097,45.0,-130.0,40,6.6182808865211635,34.55576348025791,41.0,0.3560292730181386,0.1378978272709097,0.38180185176588904,21.17246179828915,good,,6.6182808865211635,34.55576348025791,0.38180185176588904,False
46001,Eastern Pacific,2026-06-08 15:44:55.932097,45.0,-130.0,45,6.417275213641004,34.48743928485361,46.12499999999999,0.22021849785523118,0.09882884732705549,0.24137797716777912,24.169413736034773,good,,6.417275213641004,34.48743928485361,0.24137797716777912,False
46001,Eastern Pacific,2026-06-08 15:44:55.932097,45.0,-130.0,50,6.723402463333261,34.55115971419843,51.24999999999999,0.21029791053982394,0.11210415271700513,0.23831188017766425,28.060875985361456,good,,6.723402463333261,34.55115971419843,0.23831188017766425,False
46001,Eastern Pacific,2026-06-08 15:44:55.932097,45.0,-130.0,55,6.470669871351478,34.512652777497955,56.37499999999999,0.23010970945376638,0.21300120777789153,0.31356019023424725,42.78890963109007,good,,6.470669871351478,34.512652777497955,0.31356019023424725,False
46001,Eastern Pacific,2026-06-08 15:44:55.932097,45.0,-130.0,60,6.869969961424009,34.45840820023153,61.49999999999999,0.1734240744458341,0.11992160707249067,0.2108485272422908,34.66360332112956,good,,6.869969961424009,34.45840820023153,0.2108485272422908,False
46001,Eastern Pacific,2026-06-08 15:44:55.932097,45.0,-130.0,65,7.120472636677467,34.373499932061804,66.625,0.11674009047669195,0.18484884583906203,0.21862603809368072,57.72580680663469,good,,7.120472636677467,34.373499932061804,0.21862603809368072,False
46001,Eastern Pacific,2026-06-08 15:44:55.932097,45.0,-130.0,70,7.246813446502411,34.493043010207195,71.75,0.2577501204090295,0.12825684676721616,0.28789745277361933,26.455006634115414,good,,7.246813446502411,34.493043010207195,0.28789745277361933,False
46001,Eastern Pacific,2026-06-08 15:44:55.932097,45.0,-130.0,75,7.086391555423948,34.39936310153234,76.875,0.1437065094204788,0.1820955576019121,0.2319705863857947,51.72013893305984,good,,7.086391555423948,34.39936310153234,0.2319705863857947,False
46001,Eastern Pacific,2026-06-08 15:44:55.932097,45.0,-130.0,80,7.020368832193647,34.46073404859649,82.0,0.18690491701234582,0.10361938084298122,0.21370639693204005,29.003820682420372,good,,7.020368832193647,34.46073404859649,0.21370639693204005,False
46001,Eastern Pacific,2026-06-08 15:44:55.932097,45.0,-130.0,85,6.815375467301109,34.29355970090638,87.12499999999999,0.24085894613119627,0.1879217707482857,0.30549570185618286,37.961890184331494,good,,6.815375467301109,34.29355970090638,0.30549570185618286,False
46001,Eastern Pacific,2026-06-08 15:44:55.932097,45.0,-130.0,90,7.310020167326047,34.5146503828455,92.24999999999999,0.2332795068634521,0.19365108749790805,0.3031832317453883,39.69690432319868,suspect,salinity_abnormal_gradient;,7.310020167326047,34.5146503828455,0.3031832317453883,False
46001,Eastern Pacific,2026-06-08 15:44:55.932097,45.0,-130.0,95,7.160001900088745,34.39888494936683,97.37499999999999,0.1296593652783837,0.2336280230932772,0.2671958161702129,60.97051045146371,good,,7.160001900088745,34.39888494936683,0.2671958161702129,False
46001,Eastern Pacific,2026-06-08 15:44:55.932097,45.0,-130.0,100,7.207184654586233,34.36562529828221,102.49999999999999,0.19585342981927226,0.05268314670958586,0.2028153838326776,15.05576997937264,good,,7.207184654586233,34.36562529828221,0.2028153838326776,False
46001,Eastern Pacific,2026-06-08 15:44:55.932097,45.0,-130.0,110,7.323823162645126,34.33261339650123,112.74999999999999,0.15021429744122883,0.04277059680674765,0.15618469549532482,15.893271385525074,good,,7.323823162645126,34.33261339650123,0.15618469549532482,False
46001,Eastern Pacific,2026-06-08 15:44:55.932097,45.0,-130.0,120,7.391289776139411,34.32368213879756,122.99999999999999,0.26688994941701416,0.16674355204566005,0.31469613478500197,31.995707994971067,good,,7.391289776139411,34.32368213879756,0.31469613478500197,False
46001,Eastern Pacific,2026-06-08 15:44:55.932097,45.0,-130.0,130,7.617079939663728,34.30951571116199,133.25,0.14398668030918474,0.12568024738272882,0.19112218261793498,41.116414551064864,good,,7.617079939663728,34.30951571116199,0.19112218261793498,False
46001,Eastern Pacific,2026-06-08 15:44:55.932097,45.0,-130.0,140,7.5138013944706605,34.23310727978623,143.5,0.16417831220549667,0.10785145415614802,0.19643435127859188,33.301574978266295,good,,7.5138013944706605,34.23310727978623,0.19643435127859188,False
46001,Eastern Pacific,2026-06-08 15:44:55.932097,45.0,-130.0,150,7.631484630471022,34.3119432239248,153.75,0.1577259561442849,0.11064522792229159,0.192665107644339,35.04977422356309,good,,7.631484630471022,34.3119432239248,0.192665107644339,False
46001,Eastern Pacific,2026-06-08 15:44:55.932097,45.0,-130.0,160,7.289817783480579,34.27995858207907,164.0,0.09110949945694807,0.11011595979742524,0.14292118630001568,50.3957820501017,good,,7.289817783480579,34.27995858207907,0.14292118630001568,False
46001,Eastern Pacific,2026-06-08 15:44:55.932097,45.0,-130.0,170,7.310025168079579,34.132037993973576,174.24999999999997,0.13079894621850494,0.1243417185837573,0.18046946365585964,43.55023921816963,good,,7.310025168079579,34.132037993973576,0.18046946365585964,False
46001,Eastern Pacific,2026-06-08 15:44:55.932097,45.0,-130.0,180,7.930982690752156,34.263404468894684,184.49999999999997,0.12450011460569821,0.09875439292156525,0.1589110086121754,38.42170591076679,suspect,temperature_abnormal_gradient;,7.930982690752156,34.263404468894684,0.1589110086121754,False
46001,Eastern Pacific,2026-06-08 15:44:55.932097,45.0,-130.0,190,7.715428974217119,34.267068841425605,194.74999999999997,0.07960173764374393,0.156317291104626,0.1754181636381815,63.01335811405812,good,,7.715428974217119,34.267068841425605,0.1754181636381815,False
